"ensembl_gene_rec","gene_name","d0_rc","d6_rc"
"ENSG00000049283.17","EPN3",1332,1391
"ENSG00000049323.15","LTBP1",734,506
"ENSG00000049449.9","RCN1",3111,2551
"ENSG00000049540.16","ELN",354,567
"ENSG00000049541.10","RFC2",486,688
"ENSG00000049618.23","ARID1B",646,499
"ENSG00000049656.13","CLPTM1L",2104,1948
"ENSG00000049759.17","NEDD4L",495,491
"ENSG00000049768.14","FOXP3",13,19
"ENSG00000049769.12","PPP1R3F",62,115
"ENSG00000049860.13","HEXB",1521,1797
"ENSG00000049883.14","PTCD2",466,425
"ENSG00000050030.14","NEXMIF",5,11
"ENSG00000050130.17","JKAMP",719,741
"ENSG00000050165.17","DKK3",101,161
"ENSG00000050327.14","ARHGEF5",185,169
"ENSG00000050344.8","NFE2L3",61,78
"ENSG00000050393.11","MCUR1",806,1196
"ENSG00000050405.13","LIMA1",480,794
"ENSG00000050426.15","LETMD1",1070,1007
"ENSG00000050438.16","SLC4A8",147,88
"ENSG00000050555.17","LAMC3",50,2
"ENSG00000050628.20","PTGER3",1,33
"ENSG00000050730.15","TNIP3",2,12
"ENSG00000050748.17","MAPK9",685,1026
"ENSG00000050767.16","COL23A1",34,4
"ENSG00000050820.16","BCAR1",401,479
"ENSG00000051009.10","FAM160A2",1180,595
"ENSG00000051108.14","HERPUD1",354,416
"ENSG00000051128.18","HOMER3",101,260
"ENSG00000051180.16","RAD51",70,48
"ENSG00000051341.13","POLQ",207,532
"ENSG00000051382.8","PIK3CB",589,749
"ENSG00000051523.10","CYBA",2774,2679
"ENSG00000051596.9","THOC3",962,1506
"ENSG00000051620.10","HEBP2",472,558
"ENSG00000051825.14","MPHOSPH9",1007,1320
"ENSG00000052126.14","PLEKHA5",541,509
"ENSG00000052344.15","PRSS8",1303,1100
"ENSG00000052723.11","SIKE1",976,1259
"ENSG00000052749.13","RRP12",603,476
"ENSG00000052795.12","FNIP2",81,206
"ENSG00000052802.12","MSMO1",470,1467
"ENSG00000052841.14","TTC17",2201,1699
"ENSG00000052850.6","ALX4",39,10
"ENSG00000053108.16","FSTL4",6,5
"ENSG00000053254.15","FOXN3",564,445
"ENSG00000053328.8","METTL24",NA,1
"ENSG00000053371.12","AKR7A2",794,727
"ENSG00000053372.4","MRTO4",1263,1220
"ENSG00000053438.9","NNAT",4,12
"ENSG00000053501.12","USE1",788,716
"ENSG00000053524.12","MCF2L2",3,1
"ENSG00000053702.14","NRIP2",60,34
"ENSG00000053747.16","LAMA3",495,467
"ENSG00000053770.11","AP5M1",1048,1268
"ENSG00000053900.10","ANAPC4",509,420
"ENSG00000053918.16","KCNQ1",736,527
"ENSG00000054116.11","TRAPPC3",1627,2416
"ENSG00000054118.14","THRAP3",4149,4567
"ENSG00000054148.17","PHPT1",937,1057
"ENSG00000054179.11","ENTPD2",30,52
"ENSG00000054219.10","LY75",328,267
"ENSG00000054267.21","ARID4B",806,968
"ENSG00000054277.13","OPN3",83,52
"ENSG00000054282.15","SDCCAG8",258,276
"ENSG00000054356.13","PTPRN",NA,1
"ENSG00000054392.12","HHAT",111,145
"ENSG00000054523.17","KIF1B",1603,2018
"ENSG00000054598.7","FOXC1",1002,462
"ENSG00000054611.13","TBC1D22A",334,264
"ENSG00000054654.16","SYNE2",1766,1870
"ENSG00000054690.13","PLEKHH1",1041,589
"ENSG00000054793.13","ATP9A",2135,1726
"ENSG00000054938.15","CHRDL2",1,NA
"ENSG00000054965.10","FAM168A",2109,1955
"ENSG00000054967.12","RELT",459,701
"ENSG00000054983.16","GALC",293,232
"ENSG00000055044.10","NOP58",2159,2000
"ENSG00000055070.16","SZRD1",2747,3540
"ENSG00000055118.14","KCNH2",139,159
"ENSG00000055130.15","CUL1",566,599
"ENSG00000055147.18","FAM114A2",187,203
"ENSG00000055163.19","CYFIP2",648,594
"ENSG00000055208.18","TAB2",649,670
"ENSG00000055211.13","GINM1",425,498
"ENSG00000055332.17","EIF2AK2",2025,2071
"ENSG00000055483.19","USP36",1663,1405
"ENSG00000055609.17","KMT2C",640,875
"ENSG00000055732.12","MCOLN3",635,554
"ENSG00000055813.5","CCDC85A",34,7
"ENSG00000055917.15","PUM2",2137,2547
"ENSG00000055950.16","MRPL43",378,450
"ENSG00000055955.15","ITIH4",6,3
"ENSG00000056050.6","HPF1",143,205
"ENSG00000056097.15","ZFR",2007,2159
"ENSG00000056277.15","ZNF280C",119,132
"ENSG00000056558.10","TRAF1",110,54
"ENSG00000056586.15","RC3H2",1042,1732
"ENSG00000056736.9","IL17RB",95,78
"ENSG00000056972.18","TRAF3IP2",118,141
"ENSG00000056998.19","GYG2",138,251
"ENSG00000057019.15","DCBLD2",1115,987
"ENSG00000057149.15","SERPINB3",1,NA
"ENSG00000057252.12","SOAT1",354,617
"ENSG00000057294.14","PKP2",2420,1015
"ENSG00000057468.6","MSH4",4,1
"ENSG00000057593.13","F7",1,NA
"ENSG00000057608.16","GDI2",2228,2457
"ENSG00000057657.16","PRDM1",17,2
"ENSG00000057663.15","ATG5",247,298
"ENSG00000057704.12","TMCC3",20,32
"ENSG00000057757.9","PITHD1",518,661
"ENSG00000057935.13","MTA3",819,1282
"ENSG00000058056.8","USP13",204,225
"ENSG00000058063.15","ATP11B",786,746
"ENSG00000058085.14","LAMC2",1065,1346
"ENSG00000058091.16","CDK14",201,246
"ENSG00000058262.9","SEC61A1",3274,3466
"ENSG00000058272.18","PPP1R12A",1119,1532
"ENSG00000058335.15","RASGRF1",15,15
"ENSG00000058404.19","CAMK2B",88,53
"ENSG00000058453.16","CROCC",598,271
"ENSG00000058600.15","POLR3E",1120,1113
"ENSG00000058668.14","ATP2B4",4656,5069
"ENSG00000058673.16","ZC3H11A",67,99
"ENSG00000058729.10","RIOK2",309,437
"ENSG00000058799.14","YIPF1",200,228
"ENSG00000058804.11","NDC1",1359,1696
"ENSG00000058866.14","DGKG",23,27
"ENSG00000059122.16","FLYWCH1",574,1041
"ENSG00000059145.18","UNKL",137,246
"ENSG00000059377.16","TBXAS1",58,33
"ENSG00000059378.12","PARP12",223,242
"ENSG00000059573.8","ALDH18A1",1289,1068
"ENSG00000059588.9","TARBP1",2608,1035
"ENSG00000059691.11","GATB",204,224
"ENSG00000059728.10","MXD1",196,332
"ENSG00000059758.7","CDK17",496,424
"ENSG00000059769.19","DNAJC25",158,177
"ENSG00000059804.15","SLC2A3",304,339
"ENSG00000059915.16","PSD",22,22
"ENSG00000060069.16","CTDP1",311,260
"ENSG00000060138.12","YBX3",3920,2318
"ENSG00000060140.8","STYK1",53,94
"ENSG00000060237.16","WNK1",3061,3818
"ENSG00000060339.13","CCAR1",1157,1404
"ENSG00000060491.16","OGFR",765,717
"ENSG00000060558.3","GNA15",21,24
"ENSG00000060642.10","PIGV",194,177
"ENSG00000060656.19","PTPRU",2583,766
"ENSG00000060688.12","SNRNP40",530,791
"ENSG00000060709.15","RIMBP2",136,12
"ENSG00000060749.15","QSER1",1174,1373
"ENSG00000060762.18","MPC1",179,319
"ENSG00000060971.17","ACAA1",635,740
"ENSG00000060982.14","BCAT1",3698,10848
"ENSG00000061273.17","HDAC7",3242,2935
"ENSG00000061337.15","LZTS1",1,4
"ENSG00000061455.10","PRDM6",92,74
"ENSG00000061492.11","WNT8A",3,3
"ENSG00000061656.9","SPAG4",109,41
"ENSG00000061676.14","NCKAP1",3017,3493
"ENSG00000061794.12","MRPS35",1136,1287
"ENSG00000061918.12","GUCY1B1",36,233
"ENSG00000061936.9","SFSWAP",1847,1675
"ENSG00000061938.17","TNK2",556,423
"ENSG00000061987.15","MON2",841,842
"ENSG00000062038.13","CDH3",135,251
"ENSG00000062194.15","GPBP1",1582,1803
"ENSG00000062282.14","DGAT2",126,81
"ENSG00000062370.16","ZNF112",34,25
"ENSG00000062485.18","CS",4226,4990
"ENSG00000062524.15","LTK",11,5
"ENSG00000062582.13","MRPS24",205,267
"ENSG00000062598.17","ELMO2",332,569
"ENSG00000062650.18","WAPL",620,764
"ENSG00000062716.12","VMP1",13582,3113
"ENSG00000062725.9","APPBP2",757,817
"ENSG00000062822.13","POLD1",430,535
"ENSG00000063015.19","SEZ6",NA,1
"ENSG00000063046.17","EIF4B",13307,10461
"ENSG00000063127.15","SLC6A16",4,6
"ENSG00000063169.10","BICRA",160,231
"ENSG00000063176.15","SPHK2",89,116
"ENSG00000063177.12","RPL18",6569,4851
"ENSG00000063180.8","CA11",23,56
"ENSG00000063241.7","ISOC2",392,763
"ENSG00000063244.12","U2AF2",2043,2483
"ENSG00000063245.14","EPN1",153,102
"ENSG00000063322.13","MED29",537,402
"ENSG00000063438.16","AHRR",7,15
"ENSG00000063587.14","ZNF275",1198,1086
"ENSG00000063601.16","MTMR1",1504,1385
"ENSG00000063660.8","GPC1",1674,734
"ENSG00000063761.15","ADCK1",134,160
"ENSG00000063854.12","HAGH",215,398
"ENSG00000063978.15","RNF4",1090,1532
"ENSG00000064012.21","CASP8",715,1103
"ENSG00000064042.17","LIMCH1",384,713
"ENSG00000064102.14","INTS13",560,460
"ENSG00000064115.10","TM7SF3",783,1013
"ENSG00000064195.7","DLX3",42,9
"ENSG00000064199.6","SPA17",141,136
"ENSG00000064201.15","TSPAN32",28,27
"ENSG00000064205.10","WISP2",2,2
"ENSG00000064218.4","DMRT3",3,15
"ENSG00000064225.12","ST3GAL6",190,230
"ENSG00000064270.12","ATP2C2",111,118
"ENSG00000064300.8","NGFR",10,3
"ENSG00000064309.14","CDON",234,254
"ENSG00000064313.11","TAF2",1487,1875
"ENSG00000064393.15","HIPK2",1060,1291
"ENSG00000064419.13","TNPO3",516,662
"ENSG00000064489.22","BORCS8-MEF2B",11,27
"ENSG00000064490.13","RFXANK",576,733
"ENSG00000064545.14","TMEM161A",620,508
"ENSG00000064547.13","LPAR2",407,429
"ENSG00000064601.18","CTSA",2117,2405
"ENSG00000064607.16","SUGP2",2523,3440
"ENSG00000064651.13","SLC12A2",1036,2484
"ENSG00000064652.10","SNX24",276,354
"ENSG00000064655.18","EYA2",174,854
"ENSG00000064666.14","CNN2",849,1724
"ENSG00000064687.12","ABCA7",261,452
"ENSG00000064692.18","SNCAIP",12,NA
"ENSG00000064703.11","DDX20",326,515
"ENSG00000064726.9","BTBD1",802,920
"ENSG00000064763.10","FAR2",37,16
"ENSG00000064787.13","BCAS1",23,2
"ENSG00000064835.10","POU1F1",2,1
"ENSG00000064886.13","CHI3L2",3,NA
"ENSG00000064932.15","SBNO2",1485,1117
"ENSG00000064933.17","PMS1",686,515
"ENSG00000064961.18","HMG20B",684,875
"ENSG00000064989.12","CALCRL",137,154
"ENSG00000064995.17","TAF11",291,343
"ENSG00000064999.14","ANKS1A",544,671
"ENSG00000065000.17","AP3D1",1917,2292
"ENSG00000065029.14","ZNF76",446,602
"ENSG00000065054.13","SLC9A3R2",962,703
"ENSG00000065057.7","NTHL1",242,275
"ENSG00000065060.16","UHRF1BP1",297,479
"ENSG00000065135.10","GNAI3",2122,2219
"ENSG00000065150.18","IPO5",3360,3193
"ENSG00000065154.11","OAT",692,1188
"ENSG00000065183.15","WDR3",1125,1141
"ENSG00000065243.19","PKN2",1546,1703
"ENSG00000065268.10","WDR18",309,304
"ENSG00000065308.4","TRAM2",618,404
"ENSG00000065320.8","NTN1",1089,468
"ENSG00000065325.12","GLP2R",1,NA
"ENSG00000065328.16","MCM10",146,270
"ENSG00000065357.19","DGKA",92,234
"ENSG00000065361.15","ERBB3",1577,1154
"ENSG00000065413.19","ANKRD44",110,74
"ENSG00000065427.14","KARS",1565,1383
"ENSG00000065457.10","ADAT1",113,157
"ENSG00000065485.19","PDIA5",407,527
"ENSG00000065491.8","TBC1D22B",116,140
"ENSG00000065518.7","NDUFB4",1267,1940
"ENSG00000065526.10","SPEN",2426,2064
"ENSG00000065534.18","MYLK",85,93
"ENSG00000065548.17","ZC3H15",1160,1544
"ENSG00000065559.14","MAP2K4",277,298
"ENSG00000065600.12","TMEM206",167,192
"ENSG00000065609.14","SNAP91",5,3
"ENSG00000065613.13","SLK",1476,1798
"ENSG00000065615.13","CYB5R4",147,157
"ENSG00000065618.19","COL17A1",10,12
"ENSG00000065621.14","GSTO2",494,426
"ENSG00000065665.20","SEC61A2",108,192
"ENSG00000065675.14","PRKCQ",71,20
"ENSG00000065717.14","TLE2",128,61
"ENSG00000065802.11","ASB1",1317,1664
"ENSG00000065809.13","FAM107B",354,384
"ENSG00000065833.8","ME1",18,50
"ENSG00000065882.15","TBC1D1",1337,1292
"ENSG00000065883.15","CDK13",921,808
"ENSG00000065911.11","MTHFD2",1385,4325
"ENSG00000065923.9","SLC9A7",595,478
"ENSG00000065970.8","FOXJ2",257,420
"ENSG00000065978.18","YBX1",15848,19948
"ENSG00000065989.15","PDE4A",220,189
"ENSG00000066027.11","PPP2R5A",612,612
"ENSG00000066032.18","CTNNA2",16,6
"ENSG00000066044.14","ELAVL1",2422,3780
"ENSG00000066056.13","TIE1",10,5
"ENSG00000066084.12","DIP2B",933,1626
"ENSG00000066117.14","SMARCD1",1017,949
"ENSG00000066135.12","KDM4A",843,1283
"ENSG00000066136.20","NFYC",804,1131
"ENSG00000066185.12","ZMYND12",9,10
"ENSG00000066230.11","SLC9A3",81,84
"ENSG00000066248.14","NGEF",124,84
"ENSG00000066279.17","ASPM",709,1874
"ENSG00000066294.14","CD84",61,103
"ENSG00000066322.14","ELOVL1",1487,1575
"ENSG00000066336.11","SPI1",52,104
"ENSG00000066379.14","ZNRD1",107,143
"ENSG00000066382.16","MPPED2",47,146
"ENSG00000066405.12","CLDN18",1,NA
"ENSG00000066422.4","ZBTB11",395,667
"ENSG00000066427.22","ATXN3",388,299
"ENSG00000066455.12","GOLGA5",570,874
"ENSG00000066468.22","FGFR2",147,79
"ENSG00000066557.5","LRRC40",350,510
"ENSG00000066583.11","ISOC1",648,1281
"ENSG00000066629.17","EML1",91,36
"ENSG00000066651.19","TRMT11",184,238
"ENSG00000066654.13","THUMPD1",323,578
"ENSG00000066697.14","MSANTD3",319,338
"ENSG00000066735.14","KIF26A",24,8
"ENSG00000066739.11","ATG2B",614,763
"ENSG00000066777.8","ARFGEF1",2399,2319
"ENSG00000066827.15","ZFAT",382,320
"ENSG00000066855.15","MTFR1",417,690
"ENSG00000066923.17","STAG3",25,18
"ENSG00000066926.10","FECH",291,450
"ENSG00000066933.15","MYO9A",949,605
"ENSG00000067057.16","PFKP",3932,1855
"ENSG00000067064.11","IDI1",358,1137
"ENSG00000067066.16","SP100",814,536
"ENSG00000067082.14","KLF6",3658,670
"ENSG00000067113.16","PLPP1",178,96
"ENSG00000067141.16","NEO1",1096,1028
"ENSG00000067167.7","TRAM1",9185,3540
"ENSG00000067177.14","PHKA1",364,275
"ENSG00000067182.7","TNFRSF1A",3065,1571
"ENSG00000067191.15","CACNB1",1149,1016
"ENSG00000067208.14","EVI5",352,449
"ENSG00000067221.13","STOML1",39,83
"ENSG00000067225.17","PKM",59819,54420
"ENSG00000067248.9","DHX29",570,968
"ENSG00000067334.13","DNTTIP2",942,1121
"ENSG00000067365.14","METTL22",148,127
"ENSG00000067369.13","TP53BP1",1697,1627
"ENSG00000067445.20","TRO",141,118
"ENSG00000067533.5","RRP15",546,595
"ENSG00000067560.10","RHOA",5349,6433
"ENSG00000067596.11","DHX8",1252,1897
"ENSG00000067601.7","PMS2P4",15,26
"ENSG00000067606.16","PRKCZ",491,440
"ENSG00000067646.11","ZFY",1,NA
"ENSG00000067704.9","IARS2",4172,4365
"ENSG00000067715.13","SYT1",105,133
"ENSG00000067798.15","NAV3",16,54
"ENSG00000067829.18","IDH3G",1333,1608
"ENSG00000067836.12","ROGDI",210,220
"ENSG00000067840.12","PDZD4",33,18
"ENSG00000067842.17","ATP2B3",8,NA
"ENSG00000067900.7","ROCK1",834,860
"ENSG00000067955.13","CBFB",662,902
"ENSG00000067992.13","PDK3",75,105
"ENSG00000068001.13","HYAL2",1117,1181
"ENSG00000068024.16","HDAC4",394,278
"ENSG00000068028.17","RASSF1",330,564
"ENSG00000068078.18","FGFR3",1618,530
"ENSG00000068079.7","IFI35",323,276
"ENSG00000068097.14","HEATR6",306,249
"ENSG00000068120.14","COASY",1767,2309
"ENSG00000068137.14","PLEKHH3",729,921
"ENSG00000068305.17","MEF2A",822,669
"ENSG00000068308.13","OTUD5",1711,1497
"ENSG00000068323.16","TFE3",925,1215
"ENSG00000068354.15","TBC1D25",319,274
"ENSG00000068366.19","ACSL4",736,1159
"ENSG00000068383.18","INPP5A",167,129
"ENSG00000068394.10","GPKOW",602,893
"ENSG00000068400.13","GRIPAP1",1797,2175
"ENSG00000068438.14","FTSJ1",845,837
"ENSG00000068489.12","PRR11",741,1824
"ENSG00000068615.18","REEP1",59,103
"ENSG00000068650.18","ATP11A",1359,2873
"ENSG00000068654.15","POLR1A",2420,2546
"ENSG00000068697.6","LAPTM4A",2417,3133
"ENSG00000068724.15","TTC7A",317,287
"ENSG00000068745.14","IP6K2",1716,1795
"ENSG00000068784.12","SRBD1",203,395
"ENSG00000068796.16","KIF2A",536,645
"ENSG00000068831.18","RASGRP2",8,5
"ENSG00000068878.14","PSME4",989,1292
"ENSG00000068885.14","IFT80",334,292
"ENSG00000068903.19","SIRT2",262,440
"ENSG00000068912.13","ERLEC1",620,732
"ENSG00000068971.13","PPP2R5B",276,286
"ENSG00000068976.13","PYGM",7,10
"ENSG00000069011.15","PITX1",120,198
"ENSG00000069020.18","MAST4",708,411
"ENSG00000069122.18","ADGRF5",28,12
"ENSG00000069188.16","SDK2",186,78
"ENSG00000069248.11","NUP133",1013,1167
"ENSG00000069275.12","NUCKS1",6655,12511
"ENSG00000069329.17","VPS35",1524,1598
"ENSG00000069345.11","DNAJA2",667,940
"ENSG00000069399.14","BCL3",508,429
"ENSG00000069424.14","KCNAB2",286,149
"ENSG00000069431.11","ABCC9",1,NA
"ENSG00000069482.6","GAL",49,9
"ENSG00000069493.14","CLEC2D",468,168
"ENSG00000069509.5","FUNDC1",137,226
"ENSG00000069535.13","MAOB",267,218
"ENSG00000069667.15","RORA",1241,620
"ENSG00000069696.6","DRD4",59,25
"ENSG00000069702.10","TGFBR3",152,588
"ENSG00000069764.9","PLA2G10",6,1
"ENSG00000069812.11","HES2",49,117
"ENSG00000069849.10","ATP1B3",1289,1833
"ENSG00000069869.16","NEDD4",132,323
"ENSG00000069943.9","PIGB",224,159
"ENSG00000069956.11","MAPK6",867,1175
"ENSG00000069966.18","GNB5",422,582
"ENSG00000069974.15","RAB27A",310,351
"ENSG00000069998.12","HDHD5",416,329
"ENSG00000070010.18","UFD1",378,657
"ENSG00000070018.8","LRP6",1273,2577
"ENSG00000070019.4","GUCY2C",1,NA
"ENSG00000070047.11","PHRF1",1869,1814
"ENSG00000070061.14","ELP1",999,977
"ENSG00000070081.16","NUCB2",242,449
"ENSG00000070087.14","PFN2",901,1146
"ENSG00000070159.13","PTPN3",960,956
"ENSG00000070182.20","SPTB",28,93
"ENSG00000070190.12","DAPP1",27,69
"ENSG00000070214.15","SLC44A1",1580,1371
"ENSG00000070269.13","TMEM260",416,366
"ENSG00000070366.13","SMG6",295,283
"ENSG00000070367.15","EXOC5",1451,1918
"ENSG00000070371.15","CLTCL1",39,72
"ENSG00000070388.11","FGF22",1,2
"ENSG00000070404.9","FSTL3",194,91
"ENSG00000070413.19","DGCR2",1022,743
"ENSG00000070423.17","RNF126",427,439
"ENSG00000070444.14","MNT",587,558
"ENSG00000070476.14","ZXDC",577,443
"ENSG00000070495.14","JMJD6",419,743
"ENSG00000070501.11","POLB",228,311
"ENSG00000070526.14","ST6GALNAC1",1261,849
"ENSG00000070540.12","WIPI1",74,251
"ENSG00000070601.9","FRMPD1",33,55
"ENSG00000070610.14","GBA2",1501,1535
"ENSG00000070614.14","NDST1",1794,2057
"ENSG00000070669.16","ASNS",37,135
"ENSG00000070718.11","AP3M2",977,1414
"ENSG00000070729.13","CNGB1",44,167
"ENSG00000070731.10","ST6GALNAC2",161,14
"ENSG00000070756.15","PABPC1",39209,21727
"ENSG00000070759.16","TESK2",66,93
"ENSG00000070761.7","CFAP20",250,374
"ENSG00000070770.8","CSNK2A2",720,711
"ENSG00000070778.12","PTPN21",354,217
"ENSG00000070785.16","EIF2B3",249,367
"ENSG00000070808.15","CAMK2A",1,NA
"ENSG00000070814.19","TCOF1",1629,2029
"ENSG00000070831.15","CDC42",891,1456
"ENSG00000070882.12","OSBPL3",1024,1926
"ENSG00000070886.11","EPHA8",7,4
"ENSG00000070950.9","RAD18",420,574
"ENSG00000070961.15","ATP2B1",2453,1923
"ENSG00000070985.13","TRPM5",53,66
"ENSG00000071051.13","NCK2",801,804
"ENSG00000071054.16","MAP4K4",1854,2535
"ENSG00000071073.12","MGAT4A",268,432
"ENSG00000071082.10","RPL31",15615,11777
"ENSG00000071127.16","WDR1",5014,5309
"ENSG00000071189.21","SNX13",374,468
"ENSG00000071205.11","ARHGAP10",11,4
"ENSG00000071242.11","RPS6KA2",1347,557
"ENSG00000071243.15","ING3",440,412
"ENSG00000071246.10","VASH1",449,120
"ENSG00000071282.11","LMCD1",39,148
"ENSG00000071462.11","BUD23",1568,1766
"ENSG00000071537.13","SEL1L",1313,1375
"ENSG00000071539.13","TRIP13",805,1234
"ENSG00000071553.16","ATP6AP1",3148,4483
"ENSG00000071564.14","TCF3",745,733
"ENSG00000071575.11","TRIB2",2944,4847
"ENSG00000071626.16","DAZAP1",1737,1812
"ENSG00000071655.17","MBD3",554,696
"ENSG00000071794.15","HLTF",1708,2422
"ENSG00000071859.14","FAM50A",2593,3359
"ENSG00000071889.16","FAM3A",966,920
"ENSG00000071894.16","CPSF1",8462,5707
"ENSG00000071909.18","MYO3B",18,9
"ENSG00000071967.11","CYBRD1",152,85
"ENSG00000071994.10","PDCD2",523,402
"ENSG00000072041.16","SLC6A15",155,66
"ENSG00000072042.12","RDH11",1108,2842
"ENSG00000072062.13","PRKACA",1258,1927
"ENSG00000072071.16","ADGRL1",922,1580
"ENSG00000072110.13","ACTN1",3379,4455
"ENSG00000072121.15","ZFYVE26",560,720
"ENSG00000072133.10","RPS6KA6",59,31
"ENSG00000072134.15","EPN2",650,464
"ENSG00000072135.12","PTPN18",1700,1966
"ENSG00000072163.19","LIMS2",599,351
"ENSG00000072182.12","ASIC4",NA,3
"ENSG00000072195.14","SPEG",127,205
"ENSG00000072201.13","LNX1",112,135
"ENSG00000072210.18","ALDH3A2",608,365
"ENSG00000072274.12","TFRC",7575,5299
"ENSG00000072310.16","SREBF1",781,1304
"ENSG00000072364.12","AFF4",2587,3237
"ENSG00000072401.14","UBE2D1",154,175
"ENSG00000072415.8","MPP5",876,760
"ENSG00000072422.16","RHOBTB1",78,50
"ENSG00000072501.17","SMC1A",1734,2863
"ENSG00000072506.12","HSD17B10",1395,2473
"ENSG00000072518.20","MARK2",1706,1943
"ENSG00000072571.19","HMMR",412,1847
"ENSG00000072609.17","CHFR",543,751
"ENSG00000072657.8","TRHDE",NA,8
"ENSG00000072682.18","P4HA2",801,463
"ENSG00000072694.20","FCGR2B",28,41
"ENSG00000072736.18","NFATC3",324,349
"ENSG00000072756.16","TRNT1",305,390
"ENSG00000072778.19","ACADVL",7716,7607
"ENSG00000072786.12","STK10",282,335
"ENSG00000072803.17","FBXW11",977,1300
"ENSG00000072818.11","ACAP1",25,25
"ENSG00000072832.14","CRMP1",187,127
"ENSG00000072840.12","EVC",795,332
"ENSG00000072849.10","DERL2",323,304
"ENSG00000072858.10","SIDT1",3,1
"ENSG00000072864.14","NDE1",247,420
"ENSG00000072952.18","MRVI1",5,NA
"ENSG00000072954.6","TMEM38A",398,590
"ENSG00000072958.8","AP1M1",899,1118
"ENSG00000073008.14","PVR",576,607
"ENSG00000073050.11","XRCC1",460,497
"ENSG00000073060.15","SCARB1",508,549
"ENSG00000073067.13","CYP2W1",2,2
"ENSG00000073111.13","MCM2",1881,2364
"ENSG00000073146.15","MOV10L1",6,11
"ENSG00000073150.13","PANX2",15,30
"ENSG00000073169.13","SELENOO",238,259
"ENSG00000073282.12","TP63",4,10
"ENSG00000073331.17","ALPK1",218,222
"ENSG00000073350.13","LLGL2",2496,2201
"ENSG00000073417.14","PDE8A",318,258
"ENSG00000073464.11","CLCN4",43,169
"ENSG00000073536.17","NLE1",266,234
"ENSG00000073578.16","SDHA",3855,3600
"ENSG00000073584.19","SMARCE1",813,839
"ENSG00000073598.5","FNDC8",1,4
"ENSG00000073605.18","GSDMB",1120,978
"ENSG00000073614.12","KDM5A",1397,1438
"ENSG00000073670.13","ADAM11",69,52
"ENSG00000073711.10","PPP2R3A",393,297
"ENSG00000073712.14","FERMT2",478,448
"ENSG00000073734.9","ABCB11",NA,1
"ENSG00000073737.16","DHRS9",7,2
"ENSG00000073754.5","CD5L",1,4
"ENSG00000073756.11","PTGS2",52,16
"ENSG00000073792.15","IGF2BP2",460,773
"ENSG00000073803.13","MAP3K13",460,331
"ENSG00000073849.14","ST6GAL1",2771,664
"ENSG00000073905.8","VDAC1P1",4,6
"ENSG00000073910.21","FRY",98,22
"ENSG00000073921.17","PICALM",3208,4091
"ENSG00000073969.18","NSF",312,259
"ENSG00000074047.21","GLI2",115,23
"ENSG00000074054.18","CLASP1",899,1155
"ENSG00000074071.14","MRPS34",619,892
"ENSG00000074181.8","NOTCH3",1226,1404
"ENSG00000074201.8","CLNS1A",2029,1660
"ENSG00000074211.13","PPP2R2C",73,25
"ENSG00000074219.13","TEAD2",154,539
"ENSG00000074266.19","EED",565,750
"ENSG00000074276.10","CDHR2",6,6
"ENSG00000074317.10","SNCB",2,4
"ENSG00000074319.12","TSG101",648,787
"ENSG00000074356.16","NCBP3",796,761
"ENSG00000074370.17","ATP2A3",48,15
"ENSG00000074410.13","CA12",434,24
"ENSG00000074416.14","MGLL",1007,522
"ENSG00000074527.11","NTN4",3078,534
"ENSG00000074582.13","BCS1L",623,460
"ENSG00000074590.13","NUAK1",219,738
"ENSG00000074603.18","DPP8",1219,1541
"ENSG00000074621.13","SLC24A1",255,158
"ENSG00000074657.13","ZNF532",1202,828
"ENSG00000074660.15","SCARF1",50,22
"ENSG00000074695.5","LMAN1",2264,2268
"ENSG00000074696.12","HACD3",2657,3133
"ENSG00000074706.13","IPCEF1",29,16
"ENSG00000074755.14","ZZEF1",675,637
"ENSG00000074800.15","ENO1",41427,34053
"ENSG00000074842.7","MYDGF",603,820
"ENSG00000074855.10","ANO8",2184,1847
"ENSG00000074935.13","TUBE1",129,212
"ENSG00000074964.16","ARHGEF10L",316,186
"ENSG00000074966.10","TXK",96,46
